word,count
todas,208
estados,207
relacao,207
gilmar,206
oficial,205
lado,205
pois,204
marcelo,204
quase,203
primeira,203
apoio,203
saude,202
forca,202
publica,200
militares,199
publicou,199
tao,198
vezes,198
imprensa,198
esposa,198
denuncia,198
china,198
somente,196
populacao,196
morte,196
tipo,195
cara,195
feita,194
outras,194
outra,194
foro,194
crimes,194
vou,192
planalto,192
inacio,192
bilhoes,191
folha,190
janeiro,190
desse,190
delcidio,190
fernando,190
ver,188
empresario,188
horas,188
civil,187
valor,186
neves,186
serao,186
sp,185
proprio,185
facebook,185
reais,185
rodrigo,184
janot,184
diario,184
falar,183
tera,183
varios,183
ficou,181
questao,181
possivel,181
proximo,180
pai,180
psdb,180
partir,179
premiada,179
manha,178
conversa,177
apresentador,177
tal,177
sistema,176
cadeia,176
joesley,176
carlos,175
mandato,175
publicos,175
mae,174
cidadao,174
senadores,173
quanto,173
estaria,173
misseis,173
decidiu,172
esquema,172
vem,171
crise,171
internet,171
ator,171
discurso,170
paises,170
final,169
midia,169
afirma,169
equipe,169
algumas,168
imagem,168
capital,167
petistas,166
dessa,166
forcas,166
social,165
advogados,165
russia,165
passou,164
mes,164
machado,164
amigo,162
nenhum,162
sitio,162
sob,162
parlamentar,162
armas,162
noite,161
general,161
nucleares,161
numero,160
acabou,160
conseguiu,159
fala,159
risco,159
juca,159
tentou,158
mundial,158
hospital,157
quatro,157
verdade,157
cancer,157
neste,157
atual,156
condenado,156
pgr,155
alguem,155
lugar,155
ordem,155
ameaca,155
aviao,155
golpe,154
jair,153
favor,153
deste,153
diante,153
calheiros,153
tanto,152
teori,152
bom,151
nesta,151
palavras,151
votos,151
banco,150
texto,149
unidos,149
tentar,149
comecou,149
dono,148
apartamento,148
senhor,148
imagens,148
terra,147
inicio,147
objetivo,147
melhor,147
us,147
fazendo,146
jovem,146
recursos,146
confirmou,146
tarde,146
claro,145
chefe,145
responsavel,145
medico,145
empresas,144
casos,144
cantor,144
desta,144
total,143
algum,143
via,143
esquerda,142
pena,142
vao,142
mpf,142
palacio,142
frente,142
pede,141
pedir,141
acima,141
deixou,141
ministros,141
defender,140
grandes,140
parlamentares,140
dizendo,140
precisa,139
reportagem,138
vitima,138
confira,138
filhos,138
alerta,137
investigacao,137
contas,137
marisa,137
antonio,136
senadora,135
fonte,135
amigos,135
hora,135
voces,135
lavagem,135
movimento,135
agencia,134
problema,133
base,133
vivo,133
claudio,133
documentos,132
seguinte,132
fica,132
comando,131
provas,131
milhao,130
palocci,130
doria,130
acoes,130
caixa,130
parece,129
ficar,129
carro,129
muita,129
acusado,129
ato,129
pm,129
resposta,128
presos,128
corpo,127
reuniao,127
policiais,127
noticia,127
assunto,126
escreveu,126
oas,126
coisas,126
marido,126
mesma,125
maria,125
logo,125
propinas,125
organizacao,125
noticias,125
receber,124
eleitoral,124
alvo,124
donald,124
uso,124
luis,124
deveria,123
chamado,123
lista,123
passa,123
posse,123
ocorreu,123
fogo,123
desses,122
valores,122
candidato,121
twitter,121
agua,121
volta,121
ricardo,121
evitar,120
respeito,120
roberto,120
problemas,120
constituicao,120
declaracao,120
gleisi,120
tirar,119
batista,119
chegar,119
segunda,119
passar,119
aparece,119
medo,118
falta,118
igreja,118
mensagem,118
ultimos,118
prefeito,118
pagar,118
deixar,118
chamou,117
conhecido,117
podemos,117
motivo,116
dados,116
publicada,116
pessoal,116
bomba,116
democracia,116
funcionarios,116
acidente,116
direitos,116
cervero,116
relatou,115
propria,115
sociedade,115
atencao,115
privilegiado,115
corte,115
colocar,114
internacional,114
devem,114
portal,114
henrique,114
usar,114
recebido,114
querem,113
possui,113
autoridades,113
doenca,113
dona,113
reporter,113
empreiteira,113
triplex,112
silvio,112
possa,112
disso,111
revelou,111
americano,110
caiu,110
nenhuma,110
regime,110
etc,110
maioria,110
votacao,110
ruas,110
plenario,110
colunista,109
proposta,109
cinco,109
varias,109
jbs,109
casal,109
missil,109
incluindo,109
pesquisa,109
geral,109
regiao,109
junto,109
trabalhadores,108
mal,108
marco,108
poderao,108
ajuda,108
combate,108
documento,107
conselho,107
saber,107
atriz,107
ambos,107
exemplo,106
quero,106
maneira,106
plano,106
leo,106
zavascki,106
muitos,105
cabeca,105
costa,105
ataques,105
divulgou,105
delacoes,105
filha,105
diretor,105
santos,105
devido,105
sabia,105
tse,105
ameacas,105
possibilidade,104
acha,104
francisco,104
queria,104
foto,104
nacao,104
alegou,104
estatal,104
encontro,104
imediatamente,104
assessoria,104
contou,104
comissao,104
news,104
maos,103
atras,103
parana,103
ditador,103
causa,103
carta,103
presidenta,103
controle,102
criancas,102
vale,102
mim,102
novas,102
relator,102
nesse,101
corruptos,101
liberdade,101
respondeu,101
ideia,101
reforma,101
minas,100
levar,100
maiores,100
presidencial,100
criminosa,100
servico,100
principal,99
busca,99
citado,99
uniao,99
recado,99
periodo,99
crianca,99
servicos,98
assista,98
mulheres,98
compra,98
passado,98
continua,98
pastor,98
destacou,98
principais,98
medidas,98
tenta,97
novamente,97
disseram,97
salario,97
virus,97
proxima,96
canal,96
intencao,95
alto,95
acontecer,95
chama,95
existe,95
julgamento,95
acabar,95
real,95
bumlai,95
enfim,94
area,94
futuro,94
postagem,94
alexandre,94
comunista,94
voto,94
acho,94
comunicacao,94
entrou,94
diversos,93
usado,93
trabalhar,93
carvalho,93
japao,93
manter,93
tiririca,93
dirceu,92
fazem,92
serie,92
pagamento,92
humanos,92
bandidos,92
seis,92
onu,92
contratos,91
obras,91
sei,91
ciro,91
alguma,91
internautas,91
luta,91
cargos,91
usando,91
ajudar,90
novos,90
pior,90
chega,90
antagonista,90
acesso,90
boa,89
processos,89
especie,89
aerea,89
simples,89
penal,89
delator,89
sessao,89
divulgada,88
proximos,88
the,88
tentativa,88
america,88
opiniao,88
centro,88
atibaia,88
operacoes,87
ministra,87
aeroporto,87
minutos,87
mao,87
perdeu,87
levou,87
inteligencia,87
amaral,87
provavelmente,86
falou,86
judiciario,86
entrar,86
relacoes,86
atitude,86
armadas,86
alta,85
nomes,85
ponto,85
atacar,85
arma,85
agentes,85
sair,85
fachin,85
dolares,85
quis,85
dizem,84
capacidade,84
instancia,84
economica,84
educacao,84
violencia,84
realmente,84
secretaria,84
domingo,84
medida,84
unico,84
vara,84
santana,84
usou,83
homens,83
destruir,83
feitas,83
geddel,83
grave,83
inquerito,82
afastamento,82
importante,82
conforme,82
manda,82
tomar,82
emissora,82
aliados,82
envolvendo,82
suposto,81
acusacoes,81
gomes,81
popular,81
ir,81
publicacao,81
global,81
policial,81
teste,81
jamais,81
sentenca,80
data,80
papel,80
perto,80
referindo,80
especial,80
inclusive,80
fazenda,80
explicou,80
muitas,80
mst,80
investigado,80
trecho,79
cultura,79
procurador,79
publicado,79
madrugada,79
hotel,79
divulgado,79
artigo,79
lindbergh,79
exterior,79
nessa,79
campanhas,79
bernardo,78
unica,78
mostrou,78
idade,78
troca,78
partidos,78
anunciou,78
sede,78
jornalistas,78
monica,78
integrantes,78
instituicoes,78
deixa,78
contrato,77
dessas,77
governador,77
perder,77
cidadaos,77
comentou,77
mudar,77
imovel,77
porto,77
apesar,77
gastos,77
edson,77
leticia,77
universidade,77
pinheiro,77
aumento,76
friboi,76
campo,76
tentando,76
iria,76
fotos,76
bndes,75
embora,75
sofreu,75
sucesso,75
demissao,75
fundo,75
oposicao,75
atualmente,75
postou,75
celular,75
pressao,75
defende,75
patricia,75
fase,74
leis,74
medicos,74
lucia,74
fizeram,74
totalmente,74
preciso,74
afastada,74
lideres,74
orgao,73
tais,73
maia,73
tomou,73
chamada,73
fhc,73
gravacao,73
manifestantes,73
turma,73
executivo,73
show,73
estrategia,73
seguidores,73
aeronave,73
exercicio,73
economia,72
governos,72
dificil,72
santa,72
rj,72
guaruja,72
parar,72
romero,72
juizes,72
oliveira,72
setembro,72
fabio,72
s,72
mensagens,72
fatima,72
abreu,71
resultado,71
marina,71
certo,71
voltar,71
pagamentos,71
boca,71
investigadores,71
condicoes,71
membros,71
trata,71
paz,71
voo,71
russo,71
ana,71
tempos,71
pagina,71
conflito,71
azevedo,70
longo,70
procuradores,70
falando,70
corrupto,70
ladrao,70
audio,70
dez,70
denuncias,70
santo,70
planeta,70
vergonha,70
resolveu,70
assessor,70
fatos,70
gabinete,70
pergunta,70
evento,70
doacoes,70
peninsula,70
atos,69
venezuela,69
obra,69
forte,69
pobre,69
voltou,69
comprar,69
contrario,69
milhares,69
radio,69
entender,69
lima,69
predio,69
frase,69
nivel,69
movimentos,69
siria,69
afastado,68
relatorio,68
aponta,68
serra,68
internauta,68
principalmente,68
pyongyang,68
continuou,68
artista,68
responsabilidade,68
territorio,68
praticamente,67
quais,67
considerado,67
alega,67
condenacao,67
razao,67
ar,67
americana,67
moura,67
federais,67
detalhes,67
capaz,67
eleicao,67
livre,67
ta,67
senhora,67
pec,67
eleito,67
whatsapp,67
fazia,66
poucos,66
simplesmente,66
superior,66
novembro,66
pretende,66
mp,66
mar,66
oficiais,66
cantora,66
voz,66
necessario,66
presente,66
especialistas,66
moca,66
participacao,66
quadro,65
fara,65
carmen,65
dado,65
vitoria,65
prender,65
posso,65
saida,65
presenca,65
sabado,65
ocorrido,65
professor,65
resolver,65
explica,65
devera,65
criminoso,65
cassacao,65
acontece,65
direcao,65
maranhao,65
zika,65
impostos,64
diversas,64
pedidos,64
urgente,64
viu,64
carne,64
vive,64
patrimonio,64
encontrar,64
autoridade,64
interino,64
cardoso,64
ficaram,64
participar,64
etica,64
arte,64
tornar,64
nomeacao,64
prazo,63
significa,63
cima,63
americanos,63
bandido,63
grupos,63
investigados,63
italia,63
secretario,63
confianca,63
faca,63
usa,63
vitimas,63
morrer,63
estadao,63
coletiva,63
tecnologia,63
apresentadora,63
putin,63
tucano,62
amor,62
intervencao,62
pe,62
papa,62
publicas,62
palavra,62
gestao,62
cofres,62
mudanca,62
sentido,62
continuar,62
suposta,62
orgaos,62
pedro,62
chapa,62
minimo,62
caiado,62
amanha,61
deputada,61
analise,61
proteger,61
alertou,61
construcao,61
central,61
aproximadamente,61
inqueritos,61
declaracoes,61
funcao,61
entregar,61
investigar,61
avioes,61
polemica,61
artistas,61
pesquisas,60
dito,60
pratica,60
cuba,60
ficara,60
proximas,60
abril,60
salvar,60
diferente,60
atingir,60
wyllys,60
cenario,60
reino,60
assumir,60
apareceu,60
acredita,60
existem,60
oficialmente,60
criticas,60
dando,60
morreu,60
jorge,60
confirma,60
realizado,60
cientistas,60
collor,60
dizia,59
gerais,59
sigilo,59
depoimentos,59
autor,59
desculpas,59
escandalo,59
massa,59
abertura,59
bilhao,59
renuncia,59
outubro,59
soldados,59
bonner,59
interesses,59
divida,59
bla,59
hoffmann,59
jesus,59
demais,58
irao,58
dialogo,58
realizada,58
recebe,58
empresarios,58
possuem,58
cidades,58
passiva,58
negou,58
luxo,58
colocou,58
jean,58
mandou,58
diretamente,58
virou,58
tratamento,58
abuso,58
coluna,58
suspeita,58
espirito,58
mantega,58
cruz,58
conteudo,58
magistrado,58
paulista,58
medica,58
famoso,58
criar,58
servidores,58
humano,58
gravacoes,57
estudo,57
envolvidos,57
maio,57
tornou,57
neto,57
delegacia,57
chamar,57
lancamento,57
modelo,57
escapar,57
visto,57
paga,57
cair,57
colegas,57
escola,57
terceiro,57
encontrou,57
energia,57
modo,57
filme,57
helicoptero,57
cardozo,57
irma,56
serem,56
barbosa,56
basta,56
apresentar,56
detalhe,56
chances,56
representa,56
sofrer,56
vi,56
preventiva,56
delegado,56
saiu,56
dezembro,56
interesse,56
reu,56
acusacao,56
matar,56
custo,56
veio,55
alma,55
prova,55
prometeu,55
lewandowski,55
conseguir,55
classe,55
acaba,55
desenvolvimento,55
ilegal,55
coreana,55
olimpica,55
eike,54
interior,54
oito,54
europa,54
bruno,54
votar,54
extremamente,54
certeza,54
atividades,54
vieira,54
explicar,54
rocha,54
mandado,54
audiencia,54
profissionais,54
visita,54
branca,54
nobre,54
nestor,54
washington,54
abrir,54
profissional,54
pessoais,54
apontam,53
lancar,53
soltou,53
produtos,53
contato,53
responder,53
rouanet,53
verdadeiro,53
chegaram,53
zona,53
propriedade,53
minuto,53
caminho,53
associacao,53
excelencia,53
queda,53
ditadura,53
executivos,53
informa,53
claudia,53
andrade,53
suspeito,53
john,53
frota,53
cupula,52
sabemos,52
torno,52
jogo,52
quebra,52
inteiro,52
moral,52
manifestacoes,52
familiares,52
politicas,52
video,,52
terao,52
moradores,52
cuidado,52
pedindo,52
funcionario,52
negocios,52
junho,52
comandante,52
mercado,52
estadual,52
jo,52
comentarios,51
vila,51
odio,51
encontrado,51
alcance,51
evidencias,51
influencia,51
tom,51
linha,51
administracao,51
disputa,51
apreensao,51
belo,51
construir,51
escritorio,51
sete,51
provavel,51
conhecimento,51
recente,51
mostrar,51
sbt,51
cita,51
jeito,50
candidatura,50
bancada,50
bens,50
castro,50
obstrucao,50
residencia,50
comigo,50
trabalha,50
poderoso,50
pimentel,50
kcna,50
emprego,50
atuacao,50
referencia,50
cumprir,50
ganhou,50
presidio,50
apresentou,50
indicios,50
islamico,50
bombas,50
comecar,50
investiga,50
uol,50
comentario,50
advogada,50
comunistas,49
precisamos,49
derrubar,49
registro,49
rua,49
carros,49
familias,49
citados,49
wagner,49
negocio,49
fiscais,49
fontes,49
menor,49
fome,49
alegre,49
serio,49
clima,49
criminosos,49
veiculo,49
possam,49
despesas,49
enviou,49
preve,49
pegar,49
mortos,49
felipe,49
exercicios,49
departamento,49
proprios,48
maximo,48
honesta,48
bolsa,48
sofre,48
vista,48
questoes,48
pagou,48
abaixo,,48
locais,48
caos,48
defendeu,48
agir,48
km,48
recurso,48
tras,48
quiser,48
transpetro,48
sequer,48
combater,48
abriu,48
cabral,48
realizar,48
provar,48
descobriu,48
resumindo,48
carreira,48
planejamento,48
perfil,48
cut,48
curso,48
faria,48
alvos,48
titulo,47
pequeno,47
cpi,47
citou,47
tratar,47
record,47
pobres,47
musica,47
si,47
ganha,47
fiscal,47
receberam,47
luz,47
morto,47
jornais,47
producao,47
receita,47
sarney,47
ressaltar,47
posicao,47
york,47
denunciado,47
media,47
acontecendo,47
uns,47
mostram,47
participou,47
irmao,47
rodrigues,47
escolas,47
apontou,46
decisoes,46
setor,46
ganhar,46
consegue,46
juntos,46
economico,46
preocupacao,46
limites,46
espaco,46
divulgacao,46
dao,46
stj,46
perante,46
ambito,46
istoe,46
ocupar,46
comum,46
estara,46
aliado,46
mala,46
porta,46
pensa,46
cerebro,46
divulgar,46
processar,46
padilha,46
ia,46
suica,46
certa,46
errado,46
tomada,46
vontade,46
mg,46
manifestacao,46
mentira,46
piada,46
tiro,46
realidade,46
piloto,46
marqueteiro,46
olimpiadas,46
esperar,45
financiamento,45
precisou,45
viver,45
corre,45
feitos,45
questionado,45
fronteira,45
cometeu,45
carater,45
araujo,45
farias,45
suficiente,45
sugeriu,45
passando,45
quadrilha,45
comecaram,45
deram,45
impedir,45
determinou,45
comprou,45
alegando,45
pp,45
alves,45
suspensao,45
telefone,45
vossa,45
exatamente,45
trabalhando,45
estariam,45
conducao,45
destino,45
terrorista,45
comeca,45
tragedia,45
guimaraes,45
bahia,45
katia,44
recentemente,44
conversas,44
autorizacao,44
alckmin,44
figura,44
livro,44
livrar,44
legal,44
preco,44
portugal,44
rico,44
pau,44
comportamento,44
cela,44
semanas,44
restaurante,44
cameras,44
toffoli,44
agosto,44
solucao,44
jardim,44
projetos,44
dezenas,44
drogas,44
exame,44
fortuna,44
bairro,44
direta,44
responsaveis,44
chao,44
presentes,44
poderes,44
renda,44
terceira,44
instagram,44
judicial,44
candidatos,44
empreiteiras,44
garantir,44
codigo,44
transformar,44
acrescentou,44
pensao,44
decreto,44
vir,44
testes,44
tropas,44
publicidade,44
emergencia,44
paris,44
internado,43
doencas,43
complexo,43
jogar,43
comunicado,43
promete,43
bancos,43
centenas,43
coracao,43
entanto,43
expressao,43
rapido,43
parou,43
nunes,43
distrito,43
financeira,43
vice,43
sangue,43
especialista,43
estadio,43
continuam,43
armada,43
marinha,43
correa,43
paula,43
termos,42
alvaro,42
reacao,42
assuntos,42
conhece,42
longe,42
maduro,42
coloca,42
suprema,42
legislativa,42
protecao,42
vira,42
revela,42
ne,42
fevereiro,42
exteriores,42
flagrado,42
sofrendo,42
morre,42
criminal,42
testemunha,42
quantidade,42
consequencias,42
bebe,42
previdencia,42
prestar,42
metros,42
havera,42
pao,42
confusao,42
navios,42
missao,42
camargo,42
nordeste,42
reinaldo,41
emitiu,41
geraldo,41
pensar,41
caras,41
sites,41
palestras,41
queremos,41
fraude,41
presa,41
honesto,41
clube,41
assistir,41
ultimas,41
unido,41
acusou,41
nove,41
golpista,41
alvorada,41
entrega,41
pequena,41
duvida,41
segurancas,41
sindicato,41
mudou,41
segue,41
limite,41
explosao,41
foco,41
sabendo,41
melo,41
fortes,41
preparando,41
veiculos,41
malta,41
mourao,41
direita,40
criticou,40
conjunto,40
companhia,40
criacao,40
publicamente,40
ze,40
casas,40
comida,40
tendo,40
portanto,40
blog,40
coragem,40
ve,40
questionou,40
moreira,40
aceitar,40
chance,40
daily,40
jantar,40
entra,40
valdemiro,40
avisou,40
ler,40
relato,40
transporte,40
brincadeira,40
talvez,40
nega,40
esconder,40
viagens,40
sozinho,40
aposentadoria,40
moraes,40
eleitorais,40
eleitores,40
bastidores,40
bastante,40
gutierrez,40
equipamentos,40
absurdo,40
franca,40
estrangeiros,40
patria,40
aereo,40
souza,40
lulinha,40
dor,40
instituicao,39
qualidade,39
fidel,39
desabafou,39
oportunidade,39
panico,39
chico,39
condicao,39
ameacou,39
preocupado,39
zeze,39
pago,39
mudancas,39
assumiu,39
afirmam,39
sinal,39
literalmente,39
absolutamente,39
cerebral,39
silencio,39
sugere,39
cliente,39
infelizmente,39
aberta,39
autorizou,39
terroristas,39
leite,39
jurista,39
bombeiros,39
falsa,39
obrigado,39
depor,39
tensoes,39
particular,39
briga,39
padre,39
gluten,39
suspeitas,38
cirurgia,38
presidenciais,38
turno,38
confira,,38
meios,38
andar,38
vereador,38
ingles,38
funaro,38
videos,38
tentam,38
mega,38
culpa,38
completa,38
impressionante,38
recebendo,38
sala,38
levado,38
informaram,38
humberto,38
sabem,38
df,38
conhecida,38
armado,38
honra,38
branco,38
barroso,38
chines,38
instalacoes,38
enfrentar,38
atentado,38
jogos,38
caro,38
breve,37
diretoria,37
apoiar,37
donos,37
impossivel,37
festa,37
atividade,37
direto,37
rumo,37
menino,37
normal,37
procuradoria,37
pacientes,37
prestes,37
entrada,37
asilo,37
viagem,37
completou,37
repasses,37
crescimento,37
passageiros,37
admitiu,37
envolvido,37
invadir,37
soares,37
areas,37
possiveis,37
trafico,37
manifestou,37
dupla,37
exato,37
virar,37
bombardeiros,37
futebol,37
ronaldo,37
hitler,37
mensalao,37
emprestimos,36
erro,36
william,36
vaccari,36
decada,36
relata,36
hipotese,36
verdadeira,36
grau,36
ligado,36
verba,36
casamento,36
aumentar,36
colega,36
reduzir,36
contar,36
seguida,36
garoto,36
professora,36
produto,36
experiencia,36
vidas,36
invasao,36
fuga,36
prefeitura,36
exposicao,36
pagos,36
ruim,36
identificado,36
fiz,36
guido,36
usada,36
x,36
deveriam,36
cia,36
objetos,36
petrolao,36
janaina,36
mosquito,36
frances,36
pauta,35
facil,35
diferentes,35
exames,35
indica,35
joaquim,35
depressao,35
demonstrou,35
leu,35
beneficio,35
agente,35
circo,35
verbas,35
tantos,35
quarto,35
gostou,35
waldir,35
andre,35
marcos,35
peemedebista,35
posto,35
braco,35
escandalos,35
aprovacao,35
eis,35
interno,35
armados,35
cidadania,35
fundamental,35
analisar,35
mello,35
clientes,35
vidente,35
leva,35
segundos,35
resto,35
numeros,35
julgado,35
mortadela,35
confronto,35
loja,35
xi,35
anular,35
escolha,35
inimigos,35
internacionais,35
neymar,35
objeto,35
venda,34
apresentado,34
existencia,34
irregularidades,34
parecer,34
coordenador,34
dignidade,34
triste,34
constitucional,34
argumentou,34
cabe,34
desemprego,34
liberacao,34
condenados,34
perguntou,34
premio,34
ocorrer,34
daqui,34
disparou,34
olha,34
trechos,34
pegou,34
trabalhador,34
conversar,34
curto,34
membro,34
aparecer,34
militantes,34
marketing,34
atacou,34
pro,34
especialmente,34
regras,34
elite,34
causar,34
delatores,34
salvador,34
divulgadas,34
paciente,34
aparelho,34
ligacao,34
entregou,34
precisava,34
identificar,34
cena,34
calar,34
comer,34
conter,34
medio,34
desvio,34
material,34
jovens,34
icbm,34
divulga,34
carl,34
vinson,34
time,34
obama,34
pronto,34
mesa,34
colombia,34
motorista,34
marcondes,34
beneficios,33
edicao,33
boas,33
cedo,33
google,33
lembrar,33
mandar,33
alimentos,33
olhos,33
b,33
merece,33
edificio,33
matou,33
promover,33
fechado,33
penitenciaria,33
orgulho,33
punicao,33
gay,33
santiago,33
soltar,33
certamente,33
grosso,33
ameacado,33
atingiu,33
eventual,33
brasil,,33
testemunhas,33
presidentes,33
secreto,33
danos,33
funcionaria,33
financeiro,33
toma,33
gerar,33
julho,33
celso,33
soube,33
debate,33
precisam,33
ordenou,33
rapidamente,33
permite,33
sangria,33
feliz,33
geracao,33
fieis,33
ciencia,33
versao,33
controlar,33
jinping,33
uss,33
organizacoes,33
mauricio,33
lobista,33
campos,33
nu,33
grampo,32
demitido,32
andamento,32
microcefalia,32
deixaram,32
bispo,32
mentiras,32
roubar,32
ambiente,32
ensino,32
legais,32
passo,32
televisao,32
gritos,32
doente,32
post,32
entregue,32
conseguiram,32
formacao,32
importantes,32
passaram,32
pessoalmente,32
vantagens,32
alemanha,32
demonstra,32
pesquisadores,32
parabens,32
criou,32
vera,32
pronunciamento,32
age,32
transferido,32
novela,32
enviada,32
rapaz,32
tiros,32
estudos,32
genero,32
espera,32
zelotes,32
nesses,32
horizonte,32
vagabundo,32
caetano,32
sai,32
competencia,32
franco,32
igual,32
pronunciou,32
namorada,32
partiu,32
humana,32
manutencao,32
inclui,32
acusa,32
baixo,32
transmissao,32
acreditar,32
disposicao,32
martins,32
protesto,32
morreram,32
passagem,32
escrito,32
avaliacao,32
metade,32
maluf,32
empreiteiro,32
bittar,32
liminar,32
carlinhos,32
caminhoneiros,32
magno,32
dengue,32
greve,32
oi,32
agricultura,31
tratado,31
profissao,31
autoria,31
tcu,31
sirio,31
tira,31
confirmaram,31
boechat,31
britanico,31
tipos,31
gas,31
vaticano,31
julgar,31
acusados,31
afastar,31
amorim,31
suicidio,31
poderiam,31
dada,31
balistico,31
vazamento,31
diferenca,31
postagens,31
origem,31
confirmada,31
usados,31
augusto,31
primeiros,31
enorme,31
guarda,31
juridica,31
quantia,31
declarar,31
perde,31
victor,31
junior,31
cristo,31
ilegais,31
informar,31
ouvir,31
aprovado,31
considerada,31
inglaterra,31
seres,31
postado,31
trabalham,31
fugir,31
faco,31
entendeu,31
programas,31
doacao,31
mora,31
opcao,31
doutor,31
chefes,31
famosa,31
civis,31
schahin,31
mandados,31
microfone,31
nasa,31
milionario,31
inves,30
candidatar,30
realizacao,30
negro,30
alberto,30
flagrante,30
natal,30
mesmos,30
acham,30
seguir,30
raul,30
diogo,30
acordos,30
d,30
fundos,30
pobreza,30
representante,30
vender,30
recentes,30
querer,30
delegados,30
previsto,30
claramente,30
louco,30
italiano,30
acreditam,30
extrema,30
ribeiro,30
professores,30
obviamente,30
surpresa,30
papuda,30
concluiu,30
causando,30
termo,30
mario,30
desembargador,30
sexta,30
viva,30
garcia,30
momentos,30
argumento,30
pronta,30
assinou,30
aparecem,30
pacote,30
comite,30
aposentados,30
reducao,30
prisoes,30
rosa,30
ali,30
ocorrencia,30
cor,30
credito,30
cabo,30
perguntas,30
distancia,30
historico,30
status,30
elementos,30
aeronaves,30
argentina,30
eliseu,30
assedio,30
teoria,30
cao,30
paes,30
tanta,29
critica,29
concorrer,29
investimentos,29
lixo,29
sujo,29
motivos,29
disse,,29
importancia,29
fundacao,29
reformas,29
localizado,29
medicamentos,29
iremos,29
youtube,29
materiais,29
gilberto,29
mente,29
proprias,29
discussao,29
caminhao,29
ideologia,29
assessores,29
gracas,29
calma,29
levaram,29
desvios,29
california,29
necessidade,29
afirmar,29
perseguicao,29
loures,29
fisica,29
registrou,29
discutir,29
lauro,29
ausencia,29
dormir,29
parceria,29
deixando,29
latina,29
turquia,29
daria,29
afinal,29
ahhh,29
salarios,29
comeco,29
pasta,29
legislacao,29
representantes,29
assassino,29
fiquei,29
responde,29
governar,29
ideias,29
link,29
dama,29
espanha,29
terrorismo,29
finalizou,29
sol,29
urgencia,29
decadas,29
usina,29
ordens,29
australia,29
jaques,29
negociacao,29
detentos,29
coercitiva,29
autos,29
zuckerberg,29
mariana,29
pan,28
nacoes,28
realizadas,28
efeito,28
pais,,28
macedo,28
diabo,28
revolta,28
dallagnol,28
assinado,28
haver,28
entende,28
obstruir,28
falam,28
industria,28
discursos,28
concedeu,28
religioso,28
